timestamp,value
0,139.6922
0,106.8451
0,77.23
0,72.8333
0,120.9833
0,121.4667
0,-46.6339
0,126.99
0,-99.1333
0,113.259
0,116.3914
0,31.2394
0,-73.9249
0,88.3378
0,37.6178
0,100.5167
0,-58.3819
0,114.054
0,90.3944
0,3.4
0,28.9603
0,135.4601
0,67.01
0,77.598
0,51.4167
0,15.3081
0,106.6333
0,-118.4068
0,-43.1964
0,112.5292
0,115.4845
0,80.275
0,104.0633
0,74.3436
0,2.3522
0,-0.1275
0,118.3425
0,117.2056
0,114.5086
0,114.6418
0,-77.0333
0,78.4667
0,114.4894
0,-74.0705
0,119.1
0,136.9333
0,114.2881
0,115.4333
0,114.9336
0,117.1859
0,-87.6862
0,13.2344
0,112.9709
0,115.8045
0,101.6953
0,116.5667
0,113.7493
0,116.9833
0,113.1056
0,105.8412
0,73.8553
0,106.5528
0,125.2
0,114.0253
0,121.5492
0,116.8452
0,118.7667
0,117.2808
0,72.58
0,114.185
0,110.4031
0,111.4725
0,112.5857
0,32.5265
0,120.8873
0,120.1339
0,108.315
0,108.9
0,123.4258
0,118.1742
0,-70.6667
0,113.6605
0,115.6467
0,121.2664
0,46.71
0,39.2833
0,114.0672
0,117.9633
0,112.4245
0,105.2863
0,118.5858
0,120.1675
0,-80.2102
0,114.875
0,110.9178
0,102.7061
0,106.0784
0,106.9336
0,116.3649
0,116.5078
0,114.383
0,-3.7167
0,111.6839
0,121.4221
0,115.9833
0,103.8029
0,72.83
0,44.4167
0,120.4
0,103.8
0,-96.7662
0,107.4947
0,116.9683
0,112.1531
0,-75.1339
0,31.2118
0,36.8172
0,113.8851
0,32.85
0,117.0809
0,110.1507
0,116.3105
0,-95.3889
0,-84.4224
0,111.5953
0,96.15
0,-79.3733
0,126.9808
0,-77.0163
0,123.9512
0,119.6494
0,30.3167
0,116.6941
0,151.2094
0,109.4684
0,118.2831
0,-103.3475
0,120.6164
0,119.2917
0,103.7144
0,121.5397
0,-43.9419
0,117.6612
0,115.7742
0,144.9631
0,115.8872
0,108.7167
0,119.9
0,112.7378
0,-4.0267
0,109.9592
0,114.9793
0,104.7385
0,113.911
0,120.5833
0,29.9167
0,110.998
0,113.2999
0,114.4152
0,119.1331
0,119.1801
0,113.0267
0,110.2833
0,116.0021
0,117.0333
0,-71.0846
0,114.3403
0,113.0833
0,119.9692
0,2.1769
0,120.2833
0,118.0497
0,120.75
0,121.6
0,115.686
0,126.6333
0,119.4363
0,104.64
0,28.0416
0,112.3333
0,116.1191
0,118.9223
0,-7.62
0,106.7078
0,116.7006
0,114.8811
0,27.1384
0,111.5087
0,120.6561
0,-100.3
0,105.4409
0,113.8201
0,105.0635
0,-112.0891
0,104.6397
0,112.4667
0,111.2803
0,109.6092
0,118.0819
0,118.3115
0,116.3577
0,113.1469
0,35.9333
0,39.1728
0,111.9974
0,104.395
0,113.0507
0,118.3622
0,109.6091
0,-122.3244
0,118.0125
0,139.6333
0,109.4281
0,107.1751
0,106.6336
0,107.026
0,69.1658
0,117.55
0,13.3833
0,122.9895
0,103.8318
0,117.9322
0,-122.443
0,115.03
0,105.5737
0,113.2304
0,117.3531
0,-73.5617
0,-83.1024
0,106.6194
0,129.0403
0,3.0586
0,105.7311
0,112.5425
0,110.7755
0,80.947
0,120.4486
0,108.085
0,103.7575
0,109.7388
0,124.3644
0,113.35
0,113.097
0,-117.1225
0,73.079
0,-63.1975
0,119.5881
0,106.7559
0,119.4551
0,87.6125
0,122.264
0,114.6923
0,109.1885
0,108.6167
0,75.8667
0,112.7233
0,38.7369
0,103.8381
0,-47.8828
0,59.6042
0,121.1292
0,123.8365
0,113.5927
0,47.98
0,115.3331
0,-93.2678
0,30.5236
0,44.2
0,121.0333
0,104.6263
0,126.6486
0,29.0667
0,119.5167
0,-82.4451
0,125.008
0,-1.9025
0,119.0103
0,120.0958
0,-38.5108
0,111.3167
0,112.9228
0,-104.8759
0,12.4828
0,-68.1475
0,125.73
0,8.5167
0,120.6667
0,32.4629
0,104.7645
0,129.5997
0,120.8378
0,120.3
0,-79.8833
0,119.4331
0,-2.2453
0,80.3311
0,109.8345
0,121.5319
0,118.1728
0,116.63
0,117.0244
0,3.9167
0,111.6629
0,47.5214
0,105.349
0,122.1
0,91.8325
0,-69.8933
0,118.7518
0,117.6302
0,-73.9496
0,111.9627
0,-75.5748
0,112.0353
0,153.0281
0,99.169
0,55.3094
0,114.0109
0,107.64
0,82.58
0,105.8398
0,-76.5197
0,115.0326
0,128.6
0,-38.5275
0,-90.5252
0,11.5181
0,9.7
0,126.55
0,120.83
0,100.0871
0,30.6956
0,69.2667
0,107.5667
0,79.0831
0,117.0164
0,124.3833
0,109.9244
0,107.0
0,77.4167
0,-117.0333
0,130.3653
0,-0.187
0,102.5432
0,105.934
0,-123.1
0,106.6319
0,32.4847
0,-73.7976
0,122.2297
0,35.325
0,98.6667
0,111.195
0,75.8472
0,118.3605
0,106.6819
0,118.8763
0,49.8352
0,106.13
0,116.789
0,101.7787
0,31.0522
0,109.4863
0,-82.3589
0,104.921
0,130.4167
0,45.3425
0,112.8483
0,116.1586
0,119.9167
0,118.5792
0,-117.3948
0,-76.6144
0,106.6667
0,-115.2654
0,109.2333
0,73.0679
0,-1.6167
0,-122.65
0,73.2
0,115.8589
0,-98.5253
0,83.3167
0,74.1833
0,37.3833
0,123.8917
0,-90.2451
0,-7.9922
0,-78.5097
0,27.5618
0,113.85
0,107.3667
0,38.7917
0,22.4488
0,71.5
0,141.3544
0,111.5478
0,130.965
0,-66.9333
0,121.6486
