timestamp,value
0,729.9
0,731.3
0,722.3
0,721.1
0,722.4
0,721.7
0,721.6
0,721.7
0,721.6
0,719.9
0,719.8
0,717.3
0,717.1
0,717.0
0,716.8
0,716.7
0,716.6
0,716.0
0,715.6
0,715.5
0,714.2
0,713.0
0,712.4
0,712.7
0,715.2
0,715.4
0,716.6
0,716.4
0,718.5
0,717.4
0,716.8
0,716.0
0,715.8
0,715.5
0,717.5
0,716.7
0,717.0
0,718.0
0,717.4
0,718.2
0,716.5
0,715.7
0,714.4
0,714.3
0,714.4
0,717.4
0,719.6
0,720.1
0,719.7
0,719.3
0,719.3
0,719.0
0,718.6
0,720.3
0,720.2
0,721.9
0,722.0
0,721.9
0,721.0
0,720.6
0,718.9
0,718.8
0,718.8
0,719.1
0,719.3
0,720.7
0,721.6
0,720.9
0,721.4
0,723.3
0,723.5
0,723.4
0,723.3
0,723.3
0,723.2
0,723.4
0,723.3
0,724.0
0,724.2
0,724.6
0,724.8
0,724.7
0,725.5
0,726.6
0,726.7
0,726.6
0,725.8
0,726.1
0,726.2
0,726.2
0,727.3
0,727.2
0,727.3
0,726.7
0,725.7
0,725.0
0,724.2
0,723.5
0,724.8
0,724.9
0,725.4
0,725.7
0,725.6
0,725.8
0,724.4
0,723.8
0,722.8
0,723.5
0,723.8
0,723.3
0,723.4
0,724.2
0,724.3
0,724.2
0,723.9
0,724.4
0,725.0
0,724.7
0,724.5
0,724.7
0,724.6
0,724.9
0,723.9
0,723.9
0,723.9
0,724.5
0,724.4
0,724.5
0,724.7
0,725.2
0,726.0
0,725.9
0,726.2
0,726.3
0,726.0
0,726.4
0,727.2
0,726.3
0,726.1
0,726.1
0,727.0
0,726.3
0,727.0
0,726.4
0,726.0
0,725.9
0,725.0
0,724.7
0,725.0
0,724.7
0,724.2
0,724.2
0,724.5
0,724.4
0,724.1
0,724.4
0,724.3
0,725.5
0,725.8
0,725.9
0,726.1
0,726.2
0,727.2
0,723.7
0,725.4
0,725.6
0,725.5
0,724.4
0,724.0
0,725.7
0,726.6
0,725.7
0,725.9
0,725.8
0,726.0
0,725.2
0,725.5
0,725.6
0,725.4
0,725.3
0,725.0
0,724.9
0,725.2
0,725.4
0,725.6
0,726.0
0,725.7
0,725.5
0,725.9
0,724.5
0,725.1
0,725.3
0,725.5
0,725.1
0,725.2
0,725.7
0,725.6
0,725.8
0,726.0
0,726.1
0,726.0
0,726.0
0,726.1
0,726.4
0,726.2
0,726.4
0,726.0
0,725.8
0,724.9
0,725.9
0,726.0
0,726.1
0,725.9
0,726.3
0,726.5
0,726.4
0,726.3
0,726.4
0,726.4
0,725.8
0,725.8
0,725.9
0,725.8
0,726.2
0,726.5
0,726.4
0,726.0
0,726.2
0,726.1
0,726.2
0,726.5
0,726.4
0,725.9
0,725.4
0,725.4
0,725.7
0,725.5
0,725.2
0,725.4
0,725.4
0,725.3
0,725.5
0,725.3
0,725.2
0,725.2
0,725.3
0,725.4
0,725.5
0,725.8
0,725.6
0,725.1
0,725.3
0,725.8
0,725.8
0,725.6
0,725.4
0,725.6
0,725.2
0,725.9
0,725.8
0,726.2
0,726.2
0,726.9
0,727.3
0,726.7
0,726.8
0,726.9
0,726.8
0,727.0
0,727.0
0,727.7
0,727.9
0,727.8
0,727.7
0,728.0
0,728.6
0,727.3
0,727.8
0,727.9
0,727.9
0,728.0
0,728.7
0,729.0
0,728.8
0,729.0
0,728.7
0,728.4
0,727.9
0,728.0
0,727.2
0,727.6
0,728.0
0,728.1
0,728.0
0,727.9
0,727.4
0,727.4
0,727.4
0,727.0
0,727.9
0,728.1
0,728.3
0,728.3
0,727.8
0,727.3
0,727.7
0,726.9
0,727.2
0,727.0
0,727.3
0,727.0
0,726.8
0,726.2
0,726.0
0,726.0
0,726.6
0,726.3
0,726.4
0,725.8
0,725.9
0,725.7
0,725.7
0,725.6
0,725.8
0,725.9
0,725.7
0,725.4
0,724.6
0,724.2
0,724.7
0,724.0
0,722.0
0,722.1
0,722.7
0,722.5
0,723.8
0,723.4
0,723.3
0,723.3
0,722.2
0,723.2
0,722.7
0,722.1
0,722.2
0,722.2
0,722.8
0,722.8
0,723.1
0,723.4
0,723.3
0,724.1
0,723.8
0,723.5
0,723.6
0,723.9
0,724.6
0,724.9
0,724.4
0,724.7
0,724.0
0,723.9
0,724.6
0,724.4
0,724.2
0,724.8
0,724.7
