timestamp,value
0,87.40058
0,87.15108
0,88.53556
0,88.46639
0,88.53589
0,88.22873
0,88.20706
0,87.72557
0,88.66822
0,
0,88.95238
0,87.57874
0,87.9204
0,87.85374
0,87.95773
0,88.71722
0,
0,87.9654
0,88.08256
0,88.28506
0,88.81905
0,87.96407
0,87.21092
0,87.67507
0,88.24373
0,88.93988
0,88.07523
0,89.01388
0,87.22275
0,88.07873
0,89.20188
0,87.64607
0,87.98623
0,87.04092
0,87.27991
0,87.83624
0,88.87321
0,
0,87.52791
0,87.79741
0,87.96857
0,88.79805
0,88.46939
0,88.85622
0,89.08221
0,87.91623
0,88.1714
0,
0,87.74874
0,87.59657
0,87.89174
0,88.30773
0,87.04609
0,88.06256
0,88.27656
0,87.62157
0,87.82757
0,89.26171
0,88.2679
0,88.40322
0,88.41989
0,88.50406
0,87.41658
0,88.79288
0,88.66505
0,
0,87.76437
0,88.29723
0,87.34241
0,88.36189
0,88.49522
0,89.11705
0,87.30058
0,88.28056
0,88.34306
0,88.22673
0,87.06709
0,88.57456
0,88.00073
0,88.27189
0,88.46139
0,
0,87.79624
0,88.98704
0,88.51789
0,87.8139
0,87.69041
0,87.7774
0,87.58457
0,89.05138
0,87.88274
0,88.42156
0,87.57274
0,88.33039
0,87.68324
0,87.58191
0,88.90905
0,88.11506
0,88.67988
0,88.30856
0,88.84521
0,88.57339
0,88.55755
0,87.93724
0,88.22056
0,88.56639
0,88.64655
0,88.67705
0,87.25475
0,87.7344
0,88.20939
0,87.9329
0,87.51274
0,87.65891
0,87.10559
0,87.8399
0,87.27908
0,88.44789
0,87.41125
0,88.38456
0,88.18523
0,88.07357
0,88.25706
0,87.66607
0,87.75291
0,87.23925
0,88.50539
0,87.8829
0,88.43172
0,88.58039
0,88.74422
0,87.17692
0,88.54205
0,88.56072
0,87.33591
0,88.48172
0,88.51589
0,88.49056
0,88.26873
0,88.38489
0,87.78074
0,87.63341
0,87.48041
0,88.31773
0,87.70041
0,
0,87.64091
0,87.83257
0,87.10859
0,87.9929
0,88.71339
0,87.75791
0,88.30572
0,87.76107
0,88.66189
0,87.01292
0,88.26256
0,88.21839
0,87.78957
0,88.46706
0,88.45072
0,87.43791
0,88.83138
0,87.67341
0,88.40806
0,
0,88.58405
0,87.35058
0,88.61889
0,87.67258
0,88.41206
0,88.72955
0,88.48655
0,87.69791
0,87.73007
0,88.1714
0,87.91207
0,87.76557
0,88.42006
0,87.89207
0,
0,87.61758
0,87.40208
0,88.39423
0,88.44756
0,88.62522
0,88.55105
0,87.20958
0,88.06556
0,88.55972
0,88.25406
0,87.66624
0,88.41539
0,88.95022
0,87.53674
0,88.96388
0,88.67239
0,87.25842
0,88.32189
0,88.51739
0,87.82607
0,
0,88.1614
0,88.43623
0,88.46872
0,88.10756
0,88.38522
0,
