timestamp,value
0,64.165
0,64.03
0,63.92
0,63.945
0,63.875
0,63.795
0,63.855
0,63.84
0,63.88
0,63.865
0,63.935
0,63.905
0,63.94
0,63.945
0,63.92
0,63.895
0,63.915
0,63.89
0,63.915
0,63.855
0,63.83
0,63.855
0,63.905
0,63.925
0,63.92
0,64.0
0,64.085
0,64.105
0,64.08
0,64.075
0,64.075
0,64.11
0,64.11
0,64.1
0,64.095
0,64.09
0,64.11
0,64.215
0,64.25
0,64.26
0,64.295
0,64.305
0,64.355
0,64.385
0,64.39
0,64.325
0,64.34
0,64.305
0,64.295
0,64.26
0,64.225
0,64.235
0,64.23
0,64.215
0,64.195
0,64.215
0,64.29
0,64.245
0,64.3
0,64.325
0,64.34
0,64.375
0,64.32
0,64.37
0,64.31
0,64.385
0,64.34
0,64.31
0,64.46
0,64.39
0,64.355
0,64.31
0,64.27
0,64.245
0,64.24
0,64.285
0,64.33
0,64.295
0,64.325
0,64.265
0,64.285
0,64.23
0,64.245
0,64.27
0,64.265
0,64.255
0,64.255
0,64.26
0,64.27
0,64.27
0,64.26
0,64.225
0,64.22
0,64.16
0,64.165
0,64.145
0,64.15
0,64.145
0,64.14
0,64.175
0,64.15
0,64.08
0,64.06
0,64.075
0,64.105
0,64.08
0,64.065
0,64.09
0,64.095
0,64.085
0,64.095
0,64.09
0,64.09
0,64.095
0,64.1
0,64.09
0,64.09
0,64.06
0,64.095
0,64.06
0,64.08
0,64.015
0,64.02
0,64.04
0,64.07
0,64.07
0,64.075
0,64.095
0,64.085
0,64.08
0,64.095
0,64.095
0,64.075
0,64.07
0,64.07
0,64.04
0,64.0
0,64.02
0,64.045
0,64.055
0,64.085
0,64.08
0,64.08
0,64.075
0,64.085
0,64.09
0,64.13
0,64.17
0,64.11
0,64.085
0,64.02
0,64.0
0,63.98
0,63.94
0,63.885
0,63.89
0,63.89
0,63.89
0,63.88
0,63.87
0,63.795
0,63.805
0,63.81
0,63.8
0,63.805
0,63.78
0,63.765
0,63.79
0,63.82
0,63.93
0,63.945
0,63.875
0,63.85
0,63.84
0,63.875
0,63.9
0,63.885
0,63.92
0,63.9
0,63.92
0,63.965
0,63.96
0,63.975
0,64.0
0,64.0
0,64.0
0,63.97
0,63.985
0,63.985
0,64.015
0,64.055
0,64.07
0,64.08
0,64.055
0,64.04
0,64.065
0,64.06
0,64.055
0,64.09
0,64.085
0,64.045
0,64.035
0,64.02
0,64.045
0,64.03
0,64.01
0,64.055
0,64.04
0,64.04
0,63.96
0,63.94
0,63.965
0,63.815
0,63.88
0,63.8
0,63.695
0,63.755
0,63.78
0,63.795
0,63.8
0,63.795
0,63.795
0,63.735
0,63.685
0,63.665
0,63.67
0,63.68
0,63.705
0,63.71
0,63.715
0,63.725
0,63.735
0,63.735
0,63.69
0,63.7
0,63.705
0,63.71
0,63.745
0,63.74
0,63.78
0,63.76
0,63.745
0,63.715
0,63.755
0,63.79
0,63.805
0,63.78
0,63.755
0,63.76
0,63.78
0,63.77
0,63.78
0,63.78
0,63.795
0,63.795
0,63.785
0,63.755
0,63.73
0,63.76
0,63.76
0,63.74
0,63.7
0,63.695
0,63.695
0,63.72
0,63.74
0,63.73
0,63.7
0,63.675
0,63.695
0,63.7
0,63.715
0,63.67
0,63.66
0,63.675
0,63.67
0,63.66
0,63.645
0,63.64
0,63.67
0,63.67
0,63.655
0,63.645
0,63.65
0,63.65
0,63.605
0,63.59
0,63.585
0,63.585
0,63.57
0,63.58
0,63.57
0,63.565
0,63.565
0,63.575
0,63.57
0,63.61
0,63.615
0,63.605
0,63.59
0,63.575
0,63.505
0,63.555
0,63.535
0,63.53
0,63.52
0,63.525
0,63.57
0,63.6
0,63.58
0,63.63
0,63.605
0,63.585
0,63.63
0,63.62
0,63.665
0,63.65
0,63.65
0,63.7
0,63.69
0,63.68
0,63.73
0,63.745
0,63.755
0,63.735
0,63.745
0,63.75
0,63.76
0,63.79
0,63.765
0,63.8
0,63.84
0,63.87
0,63.94
0,63.965
0,63.94
0,63.945
0,64.025
0,64.01
0,63.975
0,63.925
0,63.93
0,63.89
0,63.85
0,63.86
0,63.87
0,63.84
0,63.845
0,63.825
0,63.865
0,63.855
0,63.895
0,63.88
0,63.87
0,63.865
0,63.875
0,63.88
0,63.875
0,63.935
0,63.965
0,64.025
0,64.03
0,64.035
0,64.095
0,64.08
0,64.13
0,64.11
0,64.125
0,64.15
0,64.18
0,64.185
0,64.21
0,64.15
0,64.18
0,64.19
0,64.16
0,64.145
0,64.17
0,64.185
0,64.17
0,64.21
0,64.235
0,64.27
0,64.28
0,64.295
0,64.27
0,64.265
0,64.165
0,64.08
0,64.085
0,64.065
0,64.13
0,64.1
0,64.1
