timestamp,value
0,70.3
0,70.52
0,70.51
0,70.37
0,70.24
0,70.56
0,70.65
0,70.79
0,70.8
0,70.56
0,70.63
0,70.47
0,70.6
0,70.53
0,70.54
0,70.38
0,70.39
0,70.25
0,70.34
0,70.27
0,70.25
0,70.06
0,70.07
0,69.98
0,69.84
0,69.83
0,69.83
0,69.68
0,69.7
0,69.65
0,69.53
0,69.44
0,69.46
0,69.46
0,69.5
0,69.56
0,69.9
0,69.89
0,69.84
0,69.78
0,69.99
0,69.91
0,69.95
0,69.95
0,70.12
0,70.08
0,70.04
0,69.88
0,69.93
0,69.85
0,69.84
0,69.8
0,69.78
0,69.88
0,69.82
0,69.78
0,69.88
0,69.76
0,69.66
0,69.6
0,69.48
0,69.52
0,69.46
0,69.38
0,69.31
0,69.18
0,69.33
0,69.4
0,69.44
0,69.38
0,69.36
0,69.32
0,69.24
0,69.22
0,69.31
0,69.4
0,69.34
0,69.38
0,69.37
0,69.33
0,69.26
0,69.19
0,69.21
0,69.4
0,69.38
0,69.41
0,69.41
0,69.38
0,69.4
0,69.4
0,69.38
0,69.34
0,69.38
0,69.48
0,69.54
0,69.65
0,69.7
0,69.82
0,69.76
0,69.79
0,69.84
0,69.85
0,69.84
0,69.9
0,69.94
0,69.98
0,69.94
0,69.9
0,69.91
0,69.93
0,70.12
0,70.06
0,69.96
0,69.88
0,69.91
0,69.97
0,69.96
0,69.91
0,69.79
0,69.69
0,69.76
0,69.66
0,69.62
0,69.63
0,69.61
0,69.68
0,69.57
0,69.48
0,69.46
0,69.42
0,69.48
0,69.56
0,69.51
0,69.5
0,69.5
0,69.5
0,69.48
0,69.46
0,69.56
0,69.59
0,69.66
0,69.46
0,69.39
0,69.32
0,69.38
0,69.28
0,69.32
0,69.35
0,69.34
0,69.22
0,69.24
0,69.18
0,69.22
0,69.26
0,69.31
0,69.23
0,69.32
0,69.2
0,69.3
0,69.29
0,69.28
0,69.26
0,69.28
0,69.24
0,69.24
0,69.28
0,69.29
0,69.23
0,69.22
0,69.32
0,69.34
0,69.33
0,69.31
0,69.29
0,69.31
0,69.32
0,69.32
0,69.27
0,69.28
0,69.32
0,69.32
0,69.34
0,69.35
0,69.28
0,69.32
0,69.29
0,69.31
0,69.45
0,69.44
0,69.44
0,69.45
0,69.42
0,69.45
0,69.4
0,69.42
0,69.39
0,69.5
0,69.5
0,69.44
0,69.41
0,69.41
0,69.4
0,69.43
0,69.47
0,69.46
0,69.49
0,69.48
0,69.59
0,69.68
0,69.66
0,69.65
0,69.68
0,69.74
0,69.72
0,69.72
0,69.72
0,69.85
0,69.82
0,69.85
0,69.85
0,69.85
0,69.81
0,69.82
0,69.79
0,69.72
0,69.81
0,69.79
0,69.78
0,69.73
0,69.74
0,69.79
0,69.8
0,69.78
0,69.81
0,69.85
0,69.84
0,69.79
0,69.84
0,69.88
0,69.87
0,69.82
0,69.88
0,69.84
0,69.87
0,69.93
0,69.87
0,69.78
0,69.77
0,69.74
0,69.72
0,69.68
0,69.68
0,69.72
0,69.69
0,69.71
0,69.66
0,69.7
0,69.68
0,69.69
0,69.71
0,69.68
0,69.66
0,69.66
0,69.66
0,69.66
0,69.62
0,69.64
0,69.71
0,69.72
0,69.73
0,69.78
0,69.66
0,69.6
0,69.62
0,69.65
0,69.66
0,69.62
0,69.6
0,69.47
0,69.44
0,69.47
0,69.37
0,69.4
0,69.44
0,69.4
0,69.46
0,69.46
0,69.48
0,69.52
0,69.52
0,69.48
0,69.44
0,69.46
0,69.46
0,69.53
0,69.54
0,69.57
0,69.53
0,69.48
0,69.43
0,69.46
0,69.56
0,69.61
0,69.6
0,69.62
0,69.58
0,69.59
0,69.6
0,69.57
0,69.59
0,69.59
0,69.56
0,69.47
0,69.43
0,69.45
0,69.46
0,69.48
0,69.48
0,69.54
0,69.57
0,69.62
0,69.63
0,69.56
0,69.56
0,69.56
0,69.51
0,69.51
0,69.52
0,69.55
0,69.5
0,69.41
0,69.4
0,69.51
0,69.52
0,69.46
0,69.38
0,69.37
0,69.36
0,69.35
